transaction_id,user_id,item_id,quantity,price_per_unit,total_price,timestamp,discount_applied,payment_method_x,item_name,stock_level,restock_threshold,supplier_id,cost_per_unit,selling_price,profit_margin,last_restock_date,warehouse_id,supplier_name,average_delivery_time,reliability_score,user_name,email,age,payment_method_y,location,total_stock_value,operating_costs,profit_generated,staff_count,space_utilization,category,year,month,day,weekday,avg_sales_7d,avg_sales_30d,profit_per_unit,discount_rate,adjusted_restock_time
T00062,261,835,4,972.62,3890.48,2025-02-20 18:21:16.969664,7,Credit Card,Item_844,0.46492985971943884,0.5909090909090909,14,376.95,31.76,0.22499999999999998,2024-06-11 18:21:16.960105,5,Supplier_15,10,94,User_262,user262@example.com,57,PayPal,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,1,2025,2,20,3,0.375,0.375,0.0841147153235344,0.0018681052433007037,0.3176470588235298
T00063,409,653,4,305.28,1221.12,2024-10-20 18:21:16.969669,13,Net Banking,Item_659,0.7795591182364728,0.6136363636363636,17,300.67,157.89,0.625,2024-04-14 18:21:16.958816,1,Supplier_18,10,97,User_410,user410@example.com,27,Net Banking,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,3,2024,10,20,6,0.375,0.375,0.22660077715830373,0.011053288214383375,0.14117647058823546
T00064,330,848,5,256.79,1283.95,2024-11-11 18:21:16.969674,29,Net Banking,Item_857,0.625250501002004,0.8409090909090909,16,36.58,843.77,0.7749999999999999,2024-06-19 18:21:16.960187,4,Supplier_17,2,97,User_331,user331@example.com,46,Credit Card,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,2,2024,11,11,0,0.5,0.5,0.8953300107000055,0.029313412922418416,0.0
T00065,343,683,4,490.8,1963.2,2024-10-04 18:21:16.969682,2,Net Banking,Item_690,0.37074148296593185,0.3181818181818182,1,154.87,626.91,0.675,2024-09-11 18:21:16.959003,2,Supplier_2,1,92,User_344,user344@example.com,29,Debit Card,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,1,2024,10,4,4,0.375,0.375,0.6594019260010137,0.001057722972254704,0.011764705882352886
T00066,476,818,1,546.74,546.74,2024-09-22 18:21:16.969692,1,PayPal,Item_827,0.6412825651302605,0.8409090909090909,10,69.52,986.7,0.45000000000000007,2025-02-05 18:21:16.960002,8,Supplier_11,4,84,User_477,user477@example.com,26,Credit Card,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,3,2024,9,22,6,0.0,0.0,0.9727572225038015,0.00047475073598292485,0.3411764705882354
T00067,258,828,7,768.63,5380.41,2025-02-20 18:21:16.969700,9,Debit Card,Item_837,0.9198396793587174,0.9545454545454545,8,47.92,179.11,0.7749999999999999,2024-11-11 18:21:16.960058,7,Supplier_9,6,82,User_259,user259@example.com,19,Credit Card,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,2,2025,2,20,3,0.75,0.75,0.41946133919017853,0.003039286726411588,0.6000000000000003
T00068,307,921,2,399.34,798.68,2024-09-14 18:21:16.969709,5,Debit Card,Item_930,0.9899799599198396,0.7272727272727273,3,100.37,356.51,0.32500000000000007,2024-06-09 18:21:16.960695,9,Supplier_4,2,94,User_308,user308@example.com,59,Credit Card,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,0,2024,9,14,5,0.125,0.125,0.5074196091682154,0.0032499275979278853,0.035294117647058865
T00069,73,165,3,445.56,1336.68,2024-12-01 18:21:16.969718,6,Net Banking,Item_167,0.7995991983967935,0.09090909090909091,1,16.85,329.58,0.9249999999999998,2024-10-05 18:21:16.955068,1,Supplier_2,1,92,User_74,user74@example.com,37,Net Banking,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,3,2024,12,1,6,0.625,0.625,0.5472560117136904,0.003495357088490497,0.011764705882352886
T00070,124,629,5,539.61,2698.05,2024-12-23 18:21:16.969726,15,Credit Card,Item_635,0.6753507014028055,0.6363636363636364,13,226.13,952.74,0.42500000000000004,2024-04-22 18:21:16.958683,0,Supplier_14,2,95,User_125,user125@example.com,22,Credit Card,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,0,2024,12,23,0,0.5,0.5,0.8386059018978431,0.007215356017993672,0.02352941176470591
T00071,187,580,8,400.44,3203.52,2024-11-16 18:21:16.969731,5,Net Banking,Item_586,0.8016032064128256,1.0,12,235.19,779.05,0.4,2024-10-28 18:21:16.958259,3,Supplier_13,13,93,User_188,user188@example.com,52,Debit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,3,2024,11,16,5,0.875,0.875,0.7099594526102382,0.0032410001172623157,0.4999999999999997
T00072,253,744,8,915.4,7323.2,2024-12-20 18:21:16.969736,15,Net Banking,Item_751,0.2725450901803607,0.4772727272727273,6,31.11,778.11,0.9249999999999998,2024-11-06 18:21:16.959518,3,Supplier_7,2,90,User_254,user254@example.com,39,Credit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,4,2024,12,20,4,0.875,0.875,0.8529593962944191,0.004253308128544423,0.08235294117647055
T00073,446,247,2,852.74,1705.48,2025-01-16 18:21:16.969742,26,PayPal,Item_249,0.9579158316633266,0.36363636363636365,1,366.01,644.68,0.8,2024-06-27 18:21:16.955651,9,Supplier_2,1,92,User_447,user447@example.com,36,Debit Card,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,0,2025,1,16,3,0.3125,0.3125,0.5232795517260799,0.007914130511262416,0.011764705882352886
T00074,320,768,9,460.42,4143.78,2024-09-21 18:21:16.969747,11,Net Banking,Item_775,0.8557114228456913,0.5681818181818182,2,317.23,705.37,0.9000000000000001,2025-02-03 18:21:16.959667,1,Supplier_3,4,97,User_321,user321@example.com,18,Debit Card,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,0,2024,9,21,5,1.0,1.0,0.6003407107056372,0.006201332242961531,0.035294117647058865
T00075,307,757,6,10.19,61.14,2024-09-15 18:21:16.969753,21,Debit Card,Item_764,0.3226452905811623,0.6590909090909091,13,161.19,135.37,0.25,2024-10-01 18:21:16.959608,6,Supplier_14,2,95,User_308,user308@example.com,59,Credit Card,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,0,2024,9,15,6,0.625,0.625,0.30893450470237094,0.5349234116994497,0.02352941176470591
T00076,234,354,9,901.93,8117.37,2024-09-16 18:21:16.969758,14,Net Banking,Item_357,0.9659318637274549,0.9090909090909091,5,256.34,411.42,0.35,2024-03-25 18:21:16.956747,2,Supplier_6,4,77,User_235,user235@example.com,54,Net Banking,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,1,2024,9,16,0,1.0,1.0,0.43627865067297406,0.004029041104607077,0.5058823529411764
T00077,473,109,4,133.09,532.36,2024-08-30 18:21:16.969763,21,Debit Card,Item_111,0.9859719438877754,0.36363636363636365,12,291.29,246.36,1.0,2024-12-18 18:21:16.954725,6,Supplier_13,13,93,User_474,user474@example.com,30,Net Banking,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,2,2024,8,30,4,0.375,0.375,0.2954820634116123,0.04095626692627088,0.4999999999999997
T00078,249,685,3,252.07,756.21,2024-12-14 18:21:16.969769,34,Credit Card,Item_692,0.4348697394789579,1.0,11,284.39,791.02,0.5750000000000001,2024-09-02 18:21:16.959022,6,Supplier_12,6,90,User_250,user250@example.com,20,Credit Card,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,0,2024,12,14,5,0.25,0.25,0.6837514782902517,0.03501097866189688,0.3176470588235294
T00079,331,693,5,160.84,804.2,2024-12-14 18:21:16.969774,47,Debit Card,Item_700,0.7875751503006011,0.9318181818181818,19,382.29,597.64,0.7749999999999999,2024-04-12 18:21:16.959075,0,Supplier_20,8,78,User_332,user332@example.com,20,PayPal,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,0,2024,12,14,5,0.5,0.5,0.4787055808976741,0.07584907496512872,1.0
T00080,397,811,5,188.02,940.1,2025-01-13 18:21:16.969780,49,Debit Card,Item_820,0.34068136272545085,0.11363636363636365,12,310.23,163.24,0.7250000000000001,2024-09-09 18:21:16.959944,5,Supplier_13,13,93,User_398,user398@example.com,27,PayPal,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,1,2025,1,13,0,0.5,0.5,0.22363715717745114,0.06764544012431609,0.4999999999999997
T00081,344,712,4,804.85,3219.4,2024-11-30 18:21:16.969785,14,Net Banking,Item_719,0.6793587174348696,0.75,13,176.77,833.62,0.9000000000000001,2024-05-04 18:21:16.959228,3,Supplier_14,2,95,User_345,user345@example.com,33,Net Banking,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,1,2024,11,30,5,0.375,0.375,0.7894985076307935,0.004515019001650321,0.02352941176470591
T00082,71,232,7,583.71,4085.97,2024-11-25 18:21:16.969790,22,Debit Card,Item_234,0.8416833667334669,0.8636363636363636,7,381.2,650.87,0.07500000000000001,2025-01-13 18:21:16.955511,7,Supplier_8,6,85,User_72,user72@example.com,45,Debit Card,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,4,2024,11,25,0,0.75,0.75,0.5169440220758011,0.009782999747492239,0.4941176470588237
T00083,234,23,8,956.53,7652.24,2025-01-27 18:21:16.969795,37,Debit Card,Item_24,0.8977955911823646,0.9545454545454545,5,117.25,520.02,0.45000000000000007,2024-09-23 18:21:16.954021,7,Supplier_6,4,77,User_235,user235@example.com,54,Net Banking,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,3,2025,1,27,0,0.875,0.875,0.6106394661260348,0.010040367833186896,0.5058823529411764
T00084,323,25,5,239.14,1195.6999999999998,2024-09-22 18:21:16.969801,48,Credit Card,Item_26,0.1843687374749499,0.34090909090909094,10,44.65,615.23,0.35,2024-12-28 18:21:16.954032,2,Supplier_11,4,84,User_324,user324@example.com,42,Net Banking,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,0,2024,9,22,6,0.5,0.5,0.7287689361941769,0.05209973419245049,0.3411764705882354
T00085,155,378,9,490.78,4417.02,2024-10-28 18:21:16.969806,1,Debit Card,Item_381,0.2004008016032064,0.43181818181818177,13,32.09,428.71,0.07500000000000001,2024-09-08 18:21:16.956967,3,Supplier_14,2,95,User_156,user156@example.com,40,Credit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,3,2024,10,28,0,1.0,1.0,0.6063101875316776,0.0005288830380033912,0.02352941176470591
T00086,454,723,7,977.65,6843.55,2024-10-18 18:21:16.969811,1,Debit Card,Item_730,0.08016032064128256,0.7727272727272727,12,278.64,949.79,0.375,2024-12-06 18:21:16.959328,0,Supplier_13,13,93,User_455,user455@example.com,40,Credit Card,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,1,2024,10,18,4,0.75,0.75,0.7995649602973476,0.0002654991227855616,0.4999999999999997
T00087,393,344,7,828.18,5797.259999999999,2024-11-25 18:21:16.969817,48,Net Banking,Item_346,0.04008016032064128,0.20454545454545453,7,73.93,505.61,0.375,2024-04-05 18:21:16.956637,9,Supplier_8,6,85,User_394,user394@example.com,43,Net Banking,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,1,2024,11,25,0,0.75,0.75,0.630990595258208,0.015043988546913242,0.4941176470588237
T00088,114,375,8,731.33,5850.64,2025-02-16 18:21:16.969822,18,PayPal,Item_378,0.567134268537074,0.43181818181818177,3,220.45,102.09,0.22499999999999998,2024-08-24 18:21:16.956943,1,Supplier_4,2,94,User_115,user115@example.com,19,Debit Card,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,4,2025,2,16,6,0.875,0.875,0.24379118094272684,0.006388598735240558,0.035294117647058865
T00089,312,517,4,197.09,788.36,2024-10-26 18:21:16.969827,4,Net Banking,Item_522,0.32665330661322645,0.29545454545454547,10,39.17,17.39,0.95,2024-07-21 18:21:16.957881,6,Supplier_11,4,84,User_313,user313@example.com,45,Credit Card,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,2,2024,10,26,5,0.375,0.375,0.31177845356760714,0.005267953064920682,0.3411764705882354
T00090,227,16,6,771.71,4630.26,2025-01-09 18:21:16.969832,3,Credit Card,Item_17,0.5230460921843687,0.5681818181818182,16,314.7,977.68,0.45000000000000007,2024-03-25 18:21:16.953982,6,Supplier_17,2,97,User_228,user228@example.com,34,PayPal,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,1,2025,1,9,3,0.625,0.625,0.7938137072703723,0.00100905217267356,0.0
T00091,321,243,5,354.09,1770.4499999999998,2025-01-31 18:21:16.969839,27,Net Banking,Item_245,0.9519038076152304,0.36363636363636365,15,482.99,64.55,0.4,2025-02-08 18:21:16.955613,8,Supplier_16,12,97,User_322,user322@example.com,51,PayPal,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,0,2025,1,31,4,0.5,0.5,0.032550543447654456,0.019792315144638986,0.17647058823529432
T00092,345,711,1,535.23,535.23,2024-11-01 18:21:16.969848,17,Debit Card,Item_718,0.04008016032064128,0.6818181818181819,17,281.29,848.32,0.9000000000000001,2024-12-26 18:21:16.959218,9,Supplier_18,10,97,User_346,user346@example.com,43,Debit Card,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,4,2024,11,1,4,0.0,0.0,0.7262699217210113,0.008244322432696549,0.14117647058823546
T00093,244,763,9,613.07,5517.63,2024-09-09 18:21:16.969857,39,PayPal,Item_770,0.5470941883767535,0.34090909090909094,18,485.19,976.72,0.7250000000000001,2024-09-04 18:21:16.959640,8,Supplier_19,4,82,User_245,user245@example.com,20,Net Banking,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,2,2024,9,9,0,1.0,1.0,0.6731218674325619,0.016512051606278024,0.38823529411764723
T00094,305,618,2,613.27,1226.54,2024-08-29 18:21:16.969866,40,Net Banking,Item_624,0.5190380761523046,0.20454545454545453,9,243.89,489.04,0.30000000000000004,2024-07-28 18:21:16.958578,8,Supplier_10,10,87,User_306,user306@example.com,33,Debit Card,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,4,2024,8,29,3,0.125,0.125,0.49968322351748606,0.01692991454930483,0.7294117647058824
T00095,13,710,6,729.26,4375.56,2024-10-28 18:21:16.969876,49,Net Banking,Item_717,0.4008016032064128,0.6136363636363636,4,141.99,495.41,0.25,2024-05-29 18:21:16.959199,5,Supplier_5,8,99,User_14,user14@example.com,52,PayPal,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,1,2024,10,28,0,0.625,0.625,0.5758996452103395,0.017440550218267712,0.011764705882352955
T00096,15,534,8,665.09,5320.72,2025-01-31 18:21:16.969883,30,Credit Card,Item_539,0.14228456913827653,0.06818181818181818,6,412.88,493.02,0.275,2024-08-20 18:21:16.957990,7,Supplier_7,2,90,User_16,user16@example.com,50,PayPal,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,2,2025,1,31,4,0.875,0.875,0.38352480711831954,0.011708124497044205,0.08235294117647055
T00097,437,960,3,77.69,233.07,2025-02-02 18:21:16.969889,21,Debit Card,Item_969,0.09018036072144288,0.5909090909090909,5,447.5,810.71,0.025000000000000022,2024-11-02 18:21:16.960905,8,Supplier_6,4,77,User_438,user438@example.com,29,PayPal,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,3,2025,2,2,6,0.25,0.25,0.5827912935743651,0.07016179128867797,0.5058823529411764
T00098,426,577,5,462.77,2313.85,2024-12-18 18:21:16.969894,10,Net Banking,Item_583,0.10420841683366733,0.2727272727272727,17,441.04,651.55,0.5750000000000001,2025-02-09 18:21:16.958243,6,Supplier_18,10,97,User_427,user427@example.com,42,Net Banking,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,2,2024,12,18,2,0.5,0.5,0.47529847384130197,0.005608946504555273,0.14117647058823546
T00099,41,681,7,667.38,4671.66,2024-10-11 18:21:16.969899,47,Net Banking,Item_688,0.8416833667334669,0.8863636363636364,8,364.41,722.8,0.375,2024-11-02 18:21:16.958990,3,Supplier_9,6,82,User_42,user42@example.com,22,Credit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,0,2024,10,11,4,0.75,0.75,0.5793982654727712,0.018279788452442845,0.6000000000000003
T00100,464,200,4,303.03,1212.12,2024-12-28 18:21:16.969905,15,PayPal,Item_202,0.9719438877755511,0.34090909090909094,18,110.93,869.32,0.9750000000000001,2024-08-17 18:21:16.955280,3,Supplier_19,4,82,User_465,user465@example.com,46,Net Banking,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,3,2024,12,28,5,0.375,0.375,0.8609773610407163,0.012848491109360675,0.38823529411764723
T00101,109,246,5,319.93,1599.65,2025-02-09 18:21:16.969923,3,Credit Card,Item_248,0.9899799599198396,0.0,12,337.5,929.27,0.19999999999999996,2024-07-13 18:21:16.955641,5,Supplier_13,13,93,User_110,user110@example.com,54,PayPal,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,3,2025,2,9,6,0.5,0.5,0.7436855887818888,0.0024339563409930703,0.4999999999999997
T00102,277,116,1,133.32,133.32,2025-02-16 18:21:16.969932,20,Debit Card,Item_118,0.29058116232464926,0.09090909090909091,12,210.83,976.69,0.04999999999999999,2024-05-27 18:21:16.954775,3,Supplier_13,13,93,User_278,user278@example.com,33,Net Banking,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,0,2025,2,16,6,0.0,0.0,0.8662358506504477,0.03893867647634328,0.4999999999999997
T00103,323,8,4,424.43,1697.72,2024-09-07 18:21:16.969941,40,Net Banking,Item_9,0.843687374749499,0.2272727272727273,7,317.57,695.98,0.7,2025-01-12 18:21:16.953935,6,Supplier_8,6,85,User_324,user324@example.com,42,Net Banking,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,3,2024,9,7,5,0.375,0.375,0.5934912992059469,0.024462476016427145,0.4941176470588237
T00104,18,592,7,986.96,6908.72,2024-09-10 18:21:16.969950,44,PayPal,Item_598,0.06012024048096192,0.6590909090909091,18,382.28,246.61,0.5,2025-01-26 18:21:16.958338,7,Supplier_19,4,82,User_19,user19@example.com,56,Credit Card,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,1,2024,9,10,1,0.75,0.75,0.23160584558202402,0.01157176538584886,0.38823529411764723
T00105,65,22,7,292.47,2047.29,2025-01-20 18:21:16.969956,24,Net Banking,Item_23,0.7234468937875751,0.36363636363636365,17,264.08,698.02,0.475,2024-09-04 18:21:16.954015,7,Supplier_18,10,97,User_66,user66@example.com,24,PayPal,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,2,2025,1,20,0,0.75,0.75,0.6325815171481669,0.021299843462205707,0.14117647058823546
T00106,166,958,4,536.12,2144.48,2024-09-08 18:21:16.969961,19,Net Banking,Item_967,0.24248496993987975,0.34090909090909094,12,197.66,373.67,0.30000000000000004,2024-08-16 18:21:16.960894,7,Supplier_13,13,93,User_167,user167@example.com,22,Credit Card,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,2,2024,9,8,6,0.375,0.375,0.4510122768485668,0.009198946374757112,0.4999999999999997
T00107,72,238,6,745.8,4474.799999999999,2025-01-07 18:21:16.969967,7,Credit Card,Item_240,0.5490981963927856,0.2727272727272727,3,467.6,49.55,0.875,2024-11-01 18:21:16.955567,1,Supplier_4,2,94,User_73,user73@example.com,45,Net Banking,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,0,2025,1,7,1,0.625,0.625,0.032825083065833205,0.0024362517052013014,0.035294117647058865
T00108,402,579,5,23.36,116.8,2024-11-20 18:21:16.969972,42,PayPal,Item_585,0.6412825651302605,0.5,3,132.25,720.39,0.04999999999999999,2024-05-31 18:21:16.958253,9,Supplier_4,2,94,User_403,user403@example.com,21,PayPal,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,1,2024,11,20,2,0.5,0.5,0.7411302584896098,0.4666840381179273,0.035294117647058865
T00109,399,26,1,901.44,901.44,2024-12-15 18:21:16.969978,8,PayPal,Item_27,0.21643286573146292,0.022727272727272707,13,223.71,377.26,0.17500000000000004,2024-12-23 18:21:16.954038,1,Supplier_14,2,95,User_400,user400@example.com,51,Net Banking,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,3,2024,12,15,6,0.0,0.0,0.4352016106324266,0.002303560679724036,0.02352941176470591
